Step Number,Energy per particle,Pressure
0, -6.041050060016628, 3.7797506636636427
10000, -6.031880421957696, 3.8060194922526707
20000, -6.0451698422371605, 3.7341421676126836
30000, -6.066837621218565, 3.617125025255685
40000, -6.02040725603053, 3.809278192886462
50000, -6.082494776382964, 3.594885976901966
60000, -6.139071651354169, 3.275755710046231
70000, -6.151972114179023, 3.152256350973459
80000, -6.187646491333385, 2.990057654131564
90000, -6.1789846058034525, 3.0372026438579285
